star,Verfied_Audience_Comment,label
2.5,love story movie with a different twist than usual  trilogy,-1
0.5,ever heard of the billionaire that literally cant stay away from a plain recent college graduate that has nothing to bring to the table except her virginity? no? because it would never happen. where is the chemistry people? bad. just so bad.,-1
1.5,"better than the first film because it actually has a decent plot, but again my major problem with this franchise is that its not re watchable.",-1
2.5,"it isnt that bad, but if im honest the whole fifty shades of grey story is gone. the first part was so good, but the second is just kitsch, too much romance. fifty shades of grey was about bdsm, about a different way of sex and a lot of erotic. but the second part destroyed everything, there are maybe only 2 scenes with bdsm. now its just a usual boring child story, which pretends to be a erotic movie. if there have been more real sex scenes and not so much kitsch, it wouldve been ok. but still it isnt so bad, its ok. just that it isnt anymore fifty shades of grey for me. its a boring love story, which you can find everywhere.",-1
3.0,"dakota is hot. all i can say, but the movie in my opinion is a bit worse than the first but the music is lit!",0
2.5,"what bothered me is that christian ana cant let jack go, but otherwise the film is ok.",-1
5.0,"bought the books and the movies just sorry i didnt get to the cinema when they came out, dakota johnson is a natural beauty and a good actress, and jamie dornan omg what a good looking guy and he can act too, i found the story line totally believable erotic, funny, and emotional to bad they didnt get paid more",1
5.0,"i had blasted in the past this movie simply because i could not take what e.l. james had decided to portray in the first book of the story, but it was objectively wrong to react like i did, especially when judging the actors of the movie who were really good. i hope i can correct the damage by leaving correct reviews here. never judge a book by its cover ... nor should you judge the relative screenplay!",1
0.5,jamie can act but these 50 shades movies arent for him. dakota cant act one way or another.,-1
0.5,terrible writingdialogues. and the acting is also mediocre.,-1
2.0,"fifty shades darker is a bad sequel that looks good and is undeniably entertaining to watch, but the characters continue to be thinly written and this time around the storyline is much worse, if this script could even be called a story as the movie is disconnected in its many abandoned and silly subplots and side characters. its also badly directed and weakly acted by everybody except dakota johnson who was quite good in spite of her poorly written character.",-1
1.0,worse than the first one. the conversations that should be serious were so bad that i had to laugh.,-1
2.0,dakota is lucky to have two famous parents because she really cant act. its a poorly written movie just like the books.,-1
2.5,sonic i think its so weird to be a big hero lord king lord evil,-1
5.0,"this series touched my heart in ways most people can never understand. having grown up in surrounded by violence and alcoholism i can relate to christian greys character all too well. especially once you learn about his background and fears of getting attached to anyone. his inability to differentiate violence from love was realistic and extremely sad. i also love dakota johnsons sweet, innocent and gentle wittiness. she was cast perfectly for the role of heroine. the couple was depicted night and day different yet complimented each other in every way. aside from the unnecessary nudity i found their romance simply moving and beautiful. im not ashamed to admit i cried like a sap during the proposal scene in part 2. all in all it came together as a beautiful love story with lots of extra cheesy moments i fell for hook, line and sinker and perhaps a few added cable ties, duck tape and rope... the whole serial killer package ",1
0.5,"everything that was bad in the first movie, fifty shades darker does it worse. after the abysmal first movie, i had no expectations for the movie. of course, after making the right decision at the end of the first, the characters find themselves in the same situation full of bad dialogue, problematic behavior, and no chemistry. this movie even more so feels like a series of boring plot points that never quite come together in any way shape or form. i dont see how this movie can be entertaining for anyone, i felt bored out of my mind getting through it. overall, it is another baffling movie that exercised my patience and features everything i hated about the first but much worse. its truly a film with no redeemable qualities, one of the true worst dumpster fires i have ever seen.",-1
5.0,"for people who read the books, this adaptation is really good! this movie was made for fans of the trilogy, it is difficult for someone who does not know the history of the books to fully understand.",1
5.0,anyone know of a movie where the roles are reversed?,1
3.5,"fifty shades darker is dark, but it isnt enough. the sex scenes are sexy, but not as sexy as the first movie. still, the director decided to play safe. if this movie was darker what we expected from the title and trailer, then it would be the best fs movie. but it isnt. its a okay movie.",0
3.0,"this is certainly the weakest of the trilogy, but its also not a kidney, it lacked emotion.",0
0.5,"fifty shades darker manages to be worse than its predecessor, does not have a cohesive script and is lost in direction and is not captivating.",-1
0.5,"what a letdown...but funny in the worst way? i saw it and yeah...i had fun, laughing i guess? for anyone who tells me that its a beautiful, love story...fck off. it was the cheesiest, corniest, most awkwardcomedic film. but hey, it worked for a great comedy where the jokes on the film. seriously, the scenes were so bad you couldnt help but laugh. i think fsog was better in the aspect to take it a bit more serious than fsd. this film completely did not give a fck, i was disappointed that the plots and other characters mrs. robinson, jack hyde, leila were weak! it had potential to explore more of these arcs, but it didnt. it was dull and so rushed! everything was rushed. even the sex! im not expecting fullblown porn but cut the soundtrack songs out, more positions not just mostly missionary all the time, and please bring in some foreplay. how can a movie about risqu intimacy not show good foreplay? why does christian always have an unemotional face while having sex? no climax either? in the books, wasnt he always grinning or proudly smiling for his accomplishment in giving ana orgasms? for getting off too? none of that...it cuts straight to the next scene. man...and why was it so soapoperaish? im not going to lie, i read the trilogy once and i was like, whatever, this is the junk food to my brain. it wasnt good, but whatever... it served some purpose. did i think that it was the greatest love story? nope. did i think it was a great romantic story? nope. i was honestly intrigued by the fetish that surrounds bdsm. but it turned out, that even if the sex was hot, it wasnt even portrayed properly. bdsm is a whole other level. i was walking out and a lot of the viewers said that it did poorly in capturing the book. like sure, the sex was there, but that connectivity...intimacy... was not. it was like  fight, bang sex. argument, bang. present, bang again. it was repetitive in the sense of just makeup sex all the time. ana is annoying. she doesnt know what she wants in the film or in life. its like she cant take christians dark ways and not kidding, a few seconds later shes okay with it, without any solidifying reason unless its going down on her or sex . i feel like fsog 2015 attempted some direction towards a womans viewpoint. like ana being dominant in the sense of negotiation and choices. in this film, im sorry...she comes off like a golddigger. she comes off like the only reason shes with him is because hes rich. its like i cant be with you, like this...he gives her a gift, oh, i love you! wtf? she tries so hard to be her own woman, but really ends up being christians and not in the cute way like oh, im his girl googlyeyes i feel that fsog 2015 did a better job in where ana had control and it made sense. here its wishywashy. its just a mess, not sexy, everything is rushed that you dont understand the reasoning behind motives. they cut off and rushed great moments and characters that could have given the film more sense, romance and great eroticism. yes its funny because it tries so hard to take itself serious. but thats about it.",-1
3.5,"63 told with a premise so delightful to blind out, fifty shades darker helps reapproves its predecessor by not lying to tell a formative audience to target an educing message that is not too laid to stand out.",0
2.0,this movie is totally ridiculous did not need a franchise this movie sucks the only good thing is the cast,-1
0.5,"it is a film with a poorly supported plot, which reveals the darkest secrets of its character without any narrative impact, in an effort to reinforce the sexual. its riddled with cheesy moments",-1
1.5,"what in the actual did i just witness? this movie is bad and unlike the first its off the walls bonkers and makes no sense. and i know movies arent supposed to make sense but a so called romantic movie should make some sense instead of idealizing you know wink wink. but man in this movie it so called solves everything and makes no sense. the girl who was a former lover of christian grey had pretty much no time in this movie so why have her at all. same with the ending, the boss of anastasia steele having revenge because he just wants to you know her. this is way worse than the original. the original had you could say a tighter script but it was bad. i legit have no clue what the third movie will have and im going to watch the third movie later today.",-1
1.0,what did i think of 50 shades darker? check out my full review below httpsopen.spotify.comepisode6gepcl52pgwmb1rbcmcspp?siynvrgztrrzinzlkzdlms4a,-1
1.0,"it lacks a compelling narrative, interesting and developed characters, a believable love story, and intense sex scenes. it has a forced thriller subplot and a terrible script, that makes us wanting to stay away from its followup.",-1
3.5,it think the leads have very good chemistry. i give them credit for doing this movie! dont watch this on a first date! kept my attention. just as good as the first movie. see it! they have made three of these movies...somebody must be watching them...,0
1.0,worst movie in the whole sequence,-1
2.0,a bad movie with redeemable moments!,-1
4.0,entertaining and interesting,1
2.5,sex with a very weak story line,-1
4.5,one of the best movie that i have seen so far,1
3.5,"this improved on the original, mostly by way of the characters and the actors playing them already being familiar and the investment in the plot that the first movie caused. the music was excellent again, and a bit more noticeable this time too. the addition of basinger was great. there were still a lot of areas that couldve been improved though  nearly all the characters seemed to be brooding in one way or another that tells me they probably had their emotions explained in more detail in the novels. the helicopter crash shouldve been a bigger portion of the movie than the 5 minutes that it got. there were not nearly enough crescendos in the plot to justify the running time, causing the overall feeling to be that it was quite melodramatic.",0
0.5,this movie is against of real life. totally fake.,-1
0.5,i stayed flaccid for the whole movie.,-1
0.5,worst ever. didnt watch it on the theater. i tried a dvd but it was soooo bad i just fast forwarded it to see it end!,-1
0.5,a message to this film ,-1
1.0,"despite a slightly less abusive boyfriend and the presence of some good actors, fifty shades darkers unsexy sex scenes, unintentionally hilarious dialogue and uninteresting narrative fail to do much for those who werent already invested in the first film.",-1
0.5,"this movie single handedly sets both womens rights and mens back 80 years. it has absolutely no redeeming value and exists solely as an example of a dude who is stupidly rich getting his every demand and a woman who gets the crap beat out of her in various physical and emotional ways and yet always gets back together with this complete piece of sh! if you have no choice and you are forced to watch this bile on film, try to remember this whole fifty shades of horror began as a fan fiction for the equally horrible twilight series... so imagine this whole thing as that doofus that plays edward and that seething ball of depression that plays bella. that will be far more interesting than this trash. everyone in this film needs to publicly apologize to the entire planet and do 100 hours community service.",-1
0.5,"whoops, the franchise just got worse. plot points that go nowhere, the characters still act like idiots or jerks, blah blah blah, youve heard this before.",-1
1.5,"yes, its terrible, but its also laughable. in many ways, fifty shades darker is worse than the first film, particularly the writing. though the chemistry between johnson and dornan has improved, the movie has also completely removed all the dramatic stakes that the first film had. in the first film, the couples wanted to be together despite their incompatibility and ultimately separated because of their differences. in fifty shades darker, their differences are resolved very early in the movie, so theres no need to root for them for the rest of the film. though its great to see a couple in a healthy relationship, it also makes for a really uninteresting movie, especially when you dont care about any of the characters. anastasias little personality that she had in the first film is now stripped away as she conforms herself to christian grey, who despite giving up his bdsm lifestyle to be with anastasia is still the same manipulative control freak that he was in the first film. anastasia doesnt know what she wants in this movie. first, she tells him she wants to take it slow after they got back together, and then they have sex in the same scene. shes also very nostalgic about the red room. theres a scene that bothered me where christian grey transfers 24,000 into anastasias bank account after they had sex the same sex scene described in the last paragraph. in the next scene, theyre at a coffee shop and christian invites anastasia to a ball, but she tells him she doesnt have the dress for it. bitch, he just gave you 24,000! dont tell him you dont have a dress for the ball when he gave you 24,000. every men in fifty shades darker are all creepy. for some reason, jose is back the guy who forced himself onto anastasia in the previous film and anastasia is still friends with him. my favourite character in the move is anastasias sexually harassing boss named jack played by eric johnson, who gets instantly jealous when he sees anastasia with christian grey, and also tried to force himself onto her. his character was ridiculously overthetop and hilarious. i think fifty shades darker is the only film where i found sexual harassment funny. i hope eric johnson gets more screen time in freed as hes the only reason why i have an iota of interest in the next film. sexual harassment is obviously no laughing matter, but its impossible to take fifty shades darker seriously as there are many pointless subplots in the film. there are flashbacks of grey being abused as a child, a subplot involving his exgirlfriend whos jealous of anastasia, and a helicopter crash where grey miraculously survives. fifty shades darker was also written by e. l. jamess husband, niall leonard. kelly marcel and sam taylorjohnson writer and director of the first film at least tried to subvert the ridiculousness of the source material. there was no doubt that creative differences led to the change in the creative team, and i knew this change would make the movie worse. niall leonard and director james foley will, unfortunately, return for the third and final film. though fifty shades darker is worse than the first film, i enjoyed it more because of it. its the best comedy of 2017 next to the bye bye man. even if you didnt like the first film, i would still recommend fifty shades darker to those who enjoy terrible movies.",-1
3.5,"ive heard so many different opinions about this movie, which i totally understand because its just not for everyone i guess. i must say though that my opinion is quite positive. i found fifty shades darker to be an enjoyable movie. i started this film with the question how am i going to watch this for two hours? but it ended before i realised it. first off, let me say, i am a sucker for all things romantic and i think the fifty shades movies are that as well. its all quite a cliche another thing that i love and in some cases that comes with a not so great storyline. fifty shades darker is one of those cases. what made this movie an good movie, in my opinion, are the actors and the camera work. the only actress that was a bit of a disappointment for me was dakota johnson. she was a great ana in the first film but i feel like she decided to put a lot more of herself into ana which kind of bothered me. i was pleasantly surprised by eric johnson, whom ive only seen in hallmark movies. jamie dornan is always great so, dont have much more to add to that, ha. the camera work and all the sets were great tho. greys apartment, i mean, yas. yup. i enjoyed it and im probably gonna watch it again someday. noshame",0
5.0,better than twilight,1
0.5,"i won 12tmt even lie, but what actually is going on in this movie?? i 12tmm currently watching it and truly i am lost. they are talking by no one is making sense? why do people enjoy this? absolute tomfoolery.",-1
3.5,i think this movie is just a little better than the first one. the performances are really good in this sequel. even dakota johnson and jamie dorman are good. fifty shades darker is an enjoyable movie.,0
4.0,"cheesy and completely unrealistic? yep. ridiculous and sexist? you bet. totally fun? absolutely. the musical choices are hip, light, and sexy and, the sweeping views of the luxurious life are just nice to look at. female fantasy movies are fun to imagine are happening to you. or fun to giggle at with friends. who wouldnt enjoy a model hot 27 year old millionaire boyfriend who buys you electronics, ball gowns, sports cars and diamonds? who takes you sailing and flying and fine dining, all while telling you everything you want to hear. who defends you in a paternal and possessive and flattering way. of course that doesnt exist, and the insane reasoning for why he became dominant is all wrong. but still... its fun. you never get tired of looking at anastasia. just gorgeous and vulnerable with a light girlish whispery voice. this was the most fun of the three movies and the sex scenes arent too embarrassing, surprisingly soft core. i think some women are intrigued by the concept of bdsm but not ready to see a movie about it. if you are ready, watch secretary with maggie gyllenhall. for sillier lighter playful fluff, this one was good.",1
0.5,"this just really shows that money will make anything happen. even if it should never have existed. its not the movie entirely to blame, its the source material and the media hype. alas, the movie should never have been adapted to screen.",-1
1.5,i didnt care for fifty shades of grey and fifty shades darker is more of the same. theres absolutely no chemistry between these two leads. the acting is bad especially from dakota johnson. theres not much of a plot there its just two people talking about getting together and making love. if you enjoyed the first one expect more of the same if not stay far away.,-1
0.5,"whoops, the franchise just got worse. plot points that go nowhere, the characters still act like idiots or jerks, blah blah blah, youve heard this before. 010",-1
0.5,this movie proves why this series is worse than twilight.,-1
5.0,once again beating my expectations however jamie not the best actor but a sexy bod for sure dakota on the other hand beautiful work even more beautiful body love the tits would recommend,1
3.5,this movie was much better than the first one!!! it gave you a more indepth look inside christians sordid mind!!!,0
3.0,"in some ways this film is better than the original, but it lacks the moments you really want to see, such as the mother finding out the truth about what her friend did or anas reaction to the truth about grey, but theres plenty of predictability.",0
3.0,"after watching fifty shades darker, i was superconfused! cause it was better than fifty shades of grey in somethings, and worse than it in somethings. things that was really better than the first one are it was really emotional, and romantic. the performance was better than the first one. the story was more powerful, but sometimes it made no sense, and it takes us to the things that were worse than the first one the story sometimes made no sense. like how leila was really a slave to christian? and how did she enter the apartment? a lot of nonsense shit happened! things i did not like in this movie are somehow the sex scenes were not erotic, and i hated that! it took everything in the novel without thinking. and the unrated version was useless! but i liked it though!",0
5.0,i loved this one as well..,1
3.0,not too good this time around.,0
4.5,"like the first movie and yet lots of sex scene here there and everywhere lol. now with the so called past to hunt him and to show his true colors of he likes to punish women who looked like his bio cracked drugged mother and thats why he was a bad boy. now time to watch the 3rd and final sequel which is freed, but from what, lol.",1
1.0,now this is the film my husband and i had hoped to get when we had watched the first one. this sequel doesnt care and it doesnt even hide the fact that it doesnt care. theres nothing redeeming in this film. the storyline becomes even more silly the script is outright laughable and the scene transitions dont even logically add up. its a perfect example of terrible filmmaking and profit seeking meeting in the laziest possible way.,-1
0.5,"could it get any worse, well..after watching this part 2, i very much expect so...this was completely boring. the only thing going for it was some saucy sex scenes, but even those lasted little to a few minutes, alongside a blasting dubstep house soundtrack. who has sex to that!??? im unsurprised no,big names signed onto any further installments. bloody terrible.",-1
1.0,"what a disappointment! not that there was much to work with, but still, after such a buildup! the trailers did their job and pulled in the fifty shades groupies to what was, in my opinion, a sadly lacklustre movie that missed the mark on many of the key points of this part of christian  anas story. so much more could have been done to illustrate christians battle with his demons  subsequent transformation but instead, the movie devolved into a hideous sequence of awkward performances with dialogue that was forced. grim. just grim.",-1
0.5,"take out your anal beads and be as aroused as that time you went to a funeral. 50 shades darker i dont know where to start. i would be lying if i said id walked in with high expectations for this film. look, i saw the first one and it made me barf inside my own soul. but this one takes atrocious to a whole new level. i consider myself a positivist when it comes to movies but there are not many redeemable qualities about this washed up sequel. firstly, the trailers made it look like a eyes wide shut kind of movie, clearly hinting at a secret society of some sorts which is never even grazed on. secondly, going from both a female director and screenwriter to male filmmakers was a lunatic decision! the direction is astoundingly deficient, and its topped by any celebrities sex tape the editing is bizarre and the script... the script is something out of this world! i do realize that much of the fault can be attributed to that senseless women e. l. james source material but the script has no idea of how humans interact and whats behind characters decision. watching christian and anastasia talking is as awkward as that time you first tried role playing, but this time theres no happy ending. theres so much in this film that is laughable and unbearable that i often found refuge in checking if that exit sign was still there. whats more, the sex scenes werent even exciting! it felt like the whole movie was constructed around them, as they dont seem to communicate with the scenes that come before or after them. the sex was so boring and misplaced and made two attractive people feel like they were taken off battleship earth. furthermore, the performances are shocking, what is that? the lack of life, intonation and nuance from both actors should trigger a mechanism for them to be expelled from hollywood. trump, take notice! these filmmakers and actors are the ones you should be deporting! but wait, theres more! and this one is a biggie. whats more infuriating about this sequel is that it is incredibly misogynistic. its off the wall when a movie thats so clearly marketed to women is also deeply degrading to them. first, no one and i say no one would come back to him time and time again, no matter how cute the puppy eyes and second, its the 21st century and, guess what, you dont need a man to make it through life. this film reinforces so many stereotypes like the notion that the woman should be submissive in bed and in the relationship, that conversation is mediated by the man, that the women cant protect themselves from the harsh world out there and that objectification is acceptable. and yet, to try to compensate this, anastasia says no, i order for myself and no, i dont want you anymore and ew, my boss wants to rape me because god forbid theres a man that doesnt want to have sex with white bread dakota. to all women out there, if you go watching this film with your boyfriend or girl friends, you are encouraging the perpetuation of resolute gender roles in our society, youre giving the man the power to choose for you and youre allowing misogyny to grow. this film represents everything thats wrong with mass femaletargeted entertainment and its like what a straight guy thinks being screwed in the butt feels like.",-1
1.0,"pretty ridiculous all round. good soundtrack though, again.",-1
2.5,not sure why they made more of these but this one was better than the first. somehow,-1
0.5,"waste of time, absolutely waste of time!",-1
0.5,i took a snapchat of the floor as i pooped. that was literally a more thought out piece of the digital visual medium than this film,-1
3.5,"better than the first film. i felt this had a better storyline to it but the content is also in my opinion much more in your face. i would definitely say it is worth watching, just think carefully about who you watch with!",0
2.5,soft core porn with terrible writing,-1
0.5,a waste of my time. this movie is basically ana asking questions and christian having sex with her to avoid the question. one of the most unrealistic love stories i have ever watched.,-1
0.5,crap 2  exist because dumb people paid for the crap 1 ,-1
2.0,"was an ok movie but very bland and had too much cut out from the book. very disappointed because it felt like everything was just slapped together in such a short timeframe. titanic had 3hrs, this should have had longer and more thought should have went into it especially for the last movie. johnson is a great actor though, loved her!",-1
1.0,it was so bad that i kept falling asleep during the movie and i only saw it because my wife rented it.,-1
4.5,was a good movie. preferred the first one. the helicopter crash scene was a little weird he went mia and all of sudden appeared that was a little cliche.it was missing scenes in between the crash and the aftermath.,1
2.0,it held my interest to an extent but the film is too long and badly acted and zero chemistry between johnson and dornan. i enjoyed the first film much more. this film proves there is a fine line between titillation and stupidity. 02032018,-1
0.5,wow was that painful. every 20 minutes or so lets fk! and darker? how is this darker? this is a trilogy that couldve been a single 90 minute film and wouldve been more entertaining that way.,-1
0.5,"a second adaptation that was just as bad as the first one if not more and a pointless excuse to show off a boring love story with boring sex scenes and terrible music to go along with those sex scenes. i hated this film from start to finish just like the first one and there was absolutely nothing to complement about it whatsoever. jamie dornan and dakota johnson give off the most uninteresting love story ive seen in quite a while and it lacks any sort of actual love, charisma, or personality to it. it was just rubbish to watch unfold and i have seen better sex scenes in pg13 movies than in this r rated film. the dialogue was also just completely terrible and i found myself sighing in annoyance with the worst lines and laughing at the most serious moments. from what i heard about the books, they were also horribly written and i cant imagine those being worse than the movies. there is no weight to the film its completely dull in every sense, the director james foley of the really good glengarry glen ross directs the film awfully making it one of the most boring films i had ever seen, and gifted composer danny elfman creates his most bythenumbers music in these movies. when the movie maybe presents something that could be interesting, it is thrown to the wayside to show more boring ass scenes of more romancing, kissing, and sex. great actresses like kim basinger and marcia gay harden are wasted in forgettable and useless roles. overall, this is the second time in a row that these stars and filmmakers have crafted something completely awful and i do not look forward to what they have in store for the hopefully final chapter in fifty shades freed.",-1
1.0,"i got six minutes in......six minutes!!! and i realised i had made a mistake. not about saying this is the worst movie of 2017 cause it is. but the fact that i would sit and watch it in the first place dear god! shame!!! and apparently their is a longer version....... like the first one their is no plot. serious. no plot at all. the creepy guy from the first one takes photos of her and puts them up in a gallery with out her knowledge, and we will put this up there right now i did not learn any of the other characters names throughout this because all they say is anna and christian that is it! oh and mother that is it! so creepy guy has a gallery exhibit of anna where christian buys all of the large size photos, which is even more creepier! he arrives looking like a homeless guy and some how after breaking up after the first one she agrees to have diner with him after at first he just wanted to talk and i lost any level of interest after that. oh and the new boss is also a creep to. but they are saving that for the next one....seriously more of this crap! remember the tv show baywatch? this is basically that......talking, talking, talking, montage, and back to talking. except replace slow mode running montage with a sex scene montages that pushing for an r rating but just doesnt make it.... and it is boring, really boring. there is stalker ex sub plot that could be really interesting and it literally fizzles out just as quick as it starts. same again with a helicopter crash scene with christian involved it begins and just as quick it is gone! been told again and again and again, if you read the books you will understand but a good adaptation like harry potter, jurassic park, you before me anything like that you should just sit there and watch it and not have to get it where this is just ... i dont know it seems like expensive set pieces thrown at the production company and said you use these and we will pay you to use them and just make a reason to have them in it....and the reason is.....just cause..... no chemistry, nothing really interesting about that world, the writing........get this the screenplay was done by the husband of the writer of the book....who seems to have no other credits to his name other than husband of the writer...wow. oh god, the third is coming.... 1 star for danny elfmans music.",-1
4.0,"better than the first one. we see the effort to try to show more than the first by keeping the same audience. more mystery and thrilling, darker is satisfying. the next one should be greater by the way.",1
2.5,"no rules, no punishments.. fifty shades darker the plot has a lot to offer but it lacks character development and worst of all execution which just results into dull and dry emotions and addition to that the lead actors lacks acting skills.",-1
1.0,didnt think it could get worse. soft core porn. no story,-1
5.0,i loved this movie. ive seen alot of bad reviews but i have to say watching them fall in love was great it was so much better than the 1st movie.,1
2.5,honestly a little better than the first and this one had some different story lines in there other than just two people going at it for 2 hours. interested in seeing how the third movie wraps the whole series up since i wont be reading the books,-1
1.0,typical filler sequel that nudges the characters along without really having much of an impact on the overall story. laughable continuation of a franchise that nobody asked for.,-1
2.5,"mostly feels like a rehash of the previous movie for the first half with some various new elements. then it changes it up a bit, goes into soap opera territory but you know.. with lots of raunchy sex scenes as to be expected. im honestly surprised i dont hate these movies. suppose ill have to see what happens in the final part of the trilogy because damn my curiosity.",-1
1.0,"if youre a fan of the fifty shades franchise, then of course youll like it. for the rest of us, this is one of the best unintentional comedies in recent memory.",-1
5.0,best movie out there!! everything is amazing! hey,1
0.5,"this one is even worse than part 1. read my review of that first one and imagine it being a even more generic chick flick, b even more predictable and c even more lacking in narrative and actual content. its like a teenagers boring love diary with a semikinky page or two sprinkled in plus a setup with a vengeful villain for part 3. cant wait for more corny lines, lip biting, superkinky handcuffs and a story that goes nowhere. five thumbs down. avoid!",-1
4.0,i liked the movie. its not as good as the book but most films arent able to top the books. i think the actors did a much better on on this one.,1
5.0,a perfect follow up to a seductive film,1
0.5,"dumbest movie ever. poor acting, poor writing. absolute garbage!!!",-1
0.5,cant believe i wasted my valentines on this.,-1
0.5,god that piece of shit,-1
2.0,"theres a particular adage describing how the certain solid material looks of the top of the septic tank. this is a crude analogy to use about a movie, but in this instance, the consensus is accepted. the movie represented by the waste material in this comparison is fifty shades darker, the second in a trilogy of the movie adaptation of the bestselling novels written by e. l. james. audiences around the world have already been afflicted with the opening salvo on this front, good taste fifty shades of grey, and undoubtedly have fifty shades freed, in the foreseeable future. some may understandably wonder how it will be so universally panned by critics could be assured filling out a complete trilogy of movies. the movie of the consideration at an estimated budget of some 55 million over most of it was recouped on opening night eventually starting to well over double the investment without even considering income derived from bluraydvd and cable licensing fees. unless youve been living in a popculture free environment for the last two years you undoubtedly aware of the fundamental plot of the series of movies, and perhaps a specific focus of the second film. the story follows a rather nave young woman drawn into the influence of a man who is wealthy and powerful and also quite into the sexual practice known as bdsm, a.k.a. bondage, discipline, sadomasochism. in the first story, the powerful man in the designated damsel restricts their pursuit of fetishism to the bedroom. now, take the show on the road and explore various establishments and groups with devotees of the practice and gathered together. since the subject matter so overly sexualized it would be a completely natural conclusion to expect a substantial amount of nudity. right up front, it should be noted that only an estimated 9 of the film is over sexual content. thats less than 12 minutes of a running time of the 118 minutes. back when i was a kid, long before the age of the internet, you check the catholic newspaper, the tablet, for films listed as condemned by the church. they were the ones we would inevitably try to see the next weekend. even by the puerile standards of the 60s, teenage boys would be disappointed in the eroticism of this movie. this story moves directly into some of the psychological and emotional influences that help shape the sexual predilections of christian grey jamie dornan. after breaking up with his girlfriend, the enigmatic mr. grey begins experiencing intense nightmares forcing him to revisit the abuse he suffered as a child. meanwhile, his former liaison, anastasia steele dakota johnson is moving on with her life including a new job as an assistant for an editor at seattle independent publishing, jack hyde eric johnson. since this story is ostensibly a romance, albeit a very unorthodox variation, it should come as no surprise that mr. hyde is interested in ana. initially, the dramatic motivation was whether or not ana was given to the seductive mr. grey. in an attempt to change the underlying narrative reflects a slightly different direction christian now has a romantic rival adding to his concerns. even the worst movies can contain a few aspects properly handled. to the credit of the screenwriter, niall leonard, the time is wasted to reunite mr. grey and ms. steele. ana was attending an art gallery show featuring a friend of hers, jose rodriguez victor rasuk. among the other guests she happens to spot christian grey, and after a bit small talk, she reluctantly agrees to go to dinner with him. any reasonable person would hear his voice in the back of the head screaming while watching this point of the film, which after everything that happened in the previous movie why would she risks falling back into the same routine. the answer is quite simple. if she declined the invitation, the movie would probably qualify as a short. it is the most blatant of plot contrivances but considering the overall quality and veracity of the story any complaints would be meaningless. christian does make the requisite plea to accept his offer by stating that he has changed. if you saw this in the theater and happened to look around at this moment, you undoubtedly see every womans head nodding in disbelief. the movie proceeds to construct an overly convoluted tangle of interrelationships. ana encounters a woman who looks strikingly similar to her later when shes having drinks with jack conveniently christian is there as well. when he witnesses jacks cretaceous attitude towards ana, he abruptly leaves taking ana with him explaining that her boss at less than honorable intentions but is not so innocent flirting. christian explains to her that this company has been seriously considering taking over sip. that would ensure that christian would not be out of anas life anytime soon. he also revealed her that the woman she saw him with that look similar to her was leila williams, portrayed by jazmine campanale, ms. johnsons standin. he explained that she was one of his former submissiveness demonstrating that he obviously has a particular physical type that he finds attractive. to infuse a modicum of suspense into the proceedings, christian provides a bit of the womans back story. after leaving him, she got married, but recently her husband died. since then she has taken upon herself to stalk ana and christian. if it werent for the fact that christian was a man, this tale of his scarring childhood would be consistent with a lifetime movie. his mother was a prostitute addicted to crack in his birth mother committed suicide. as a child, he was taken in by grace trevelyan grey marcia gay harden, who eventually adopted him. later on, ana meets a woman christians past, elena lincoln kim basinger, who is christians business partner and former dominant. to keep things, spicy turns out the christian life to be not just on the giving side of sm at the receiving side as well. the big scene that dominated the trailers is the bdsm masquerade ball. the setting, obviously inspired by the central sexual intrigue for stanley kubricks final film, eyes wide shut. i always enjoy a movie that requires the audience to devote their attention to the storyline. it is exciting to see various threads of the story become woven together as the narrative progresses. instead of individual threads of a beautiful tapestry, the elaborate nature of the story closely resembles a tango christmas tree lights when you retrieve them from storage in december. just as that inexorable morass of wires and bulbs promised to be something special, the only thing that provided is frustration, disillusionment, and disappointment. obviously, there is a fan base for this series of movies is evident not only by the box office success despite being dismissed by critics but also the bestselling status of the novels. the main difference between the three books in the franchise and the pope romance novels so popular for women to read on the beach that the shades of grey stories were published in hardcover conferring upon them a semblance of literary worth. i happen to agree with what many people have noted that if you want to watch an erotic drama, you will find more success watching cinemax afterhours than anything this movie can offer. the movie is available in ultra high definition, 4k, in case you are inclined to spend even more to have the video as sharp as currently available.",-1
4.5,thought it was pretty good. not as steamy as the book but i enjoyed watching it.,1
