star,Verfied_Audience_Comment,label
3.5,"It's not perfect, I mean could have been better. But not the worst movie I've seen. It will be fun. At least try for those who haven't (after seeing the other 4 Transformers Movies).",0
5.0,The greatest 02 hours: and 28 minutes ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
1.0,"Transformers: The Last Knight is a confusing clump of badness. While it does have impressive visual effects and fight scenes, it completely crashes due to its many confusing plot points and unnecessary moments. The Worst of the franchise for sure. Rating: 12%",-1
1.5,"Having a paper thin plot, a wild premise and weak characters, Transformers: The Last Knight boasts state-of-the-art special effects (As to be expected of Transformers) but can't seem to do anything else justice.",-1
3.0,Probably the best transformers movie since the original film.,0
1.5,Don't watch this film just don't watch it please.,-1
3.5,"I love the Voice Acting. CGI is best. Megatron was ok I hated Quintessa. Writing was ok-good. Story/Plot, I loved Bumblebee's story from being a Nazi fighter with Hotrod to being a global protector. Casting could have been better. I loved the characters (other than Quintessa). Adventure the world was literally gonna end. I love the ending the final battle was kick ass in my opinion way better than Transformers 4.",0
1.5,"Everything dosent feels like anything when everything is a joke, the humor is just everywhere and so dumb and i dont feel like watching this for anything of a plot, just for loud/mindless action",-1
2.0,"Transformers: The Last Knight (2017) has good-looking effects and good action, but the story and characters are super lackluster and generic.",-1
3.5,"this Transformers was enjoyable. I didn't have high expectations going in, but it was your typical Transformers movie. Anthony Hopkins was a fantastic addition to the cast, as he always is to any film. The fact that Optimus Prime appeared in the film for less than five minutes and played the antagonist for even less time raises my only two concerns. Optimus was supposed to be the villain in this movie, but he didn't do much to merit the hype. Additionally, the entire King Arthur story didn't appear to match the mould for this genre. Even if it didn't make much sense, it was nice. The new Autobots were great.",0
0.5,.............GOD NO.,-1
3.5,"It's a Transformers movie and therefore shouldn't be taken too seriously. It's fun in its own way and great to see many of those beloved characters again for another outing. In this context, Transformers 5 is an enjoyable movie.",0
1.0,"It has many errors: like Galvatron becoming Megatron again (with no explanation from the movie), or the Transformers helping the humans in the history wars like WW2. And it's boring.",-1
1.5,Feels like we were leading to some thing but we never got there,-1
1.0,Camera gives a close up on Megatron: a Megatron automatically: Helmet closes,-1
0.5,"* WHAT EVEN WAS THIS? * This is a very memorable film for me because it was the 1st Transformers movie I watched and at the time I gave like 3/5, BUT NOW... I consider it one of the worst movies of all time! 😒",-1
1.5,"It would be great as every transformers movies, It could have been great, But the Story Was a meh and a MESS.",-1
1.0,This makes no sense and it's really boring.,-1
1.0,"A pesar de que soy un gran amante de los transformers no puedo negar que esta es la peor que hay, la historia de que los tranformers estuvieron desde hace años en la tierra es una total fumada por parte del director, las unicas 4 veces que la he visto siempre ando pidiendo que termine lo antes posible.",-1
3.0,The animation top tier as always. But story was meh..,0
2.5,"Another mediocre yet rather entertaining entry into this excessively bloated and repetitive franchise, Transformers: The Last Knight undoes the work of Age of Extinction and shifts its focus - rather strangely - to the random idea of Medieval Britain as the base of its ridiculous story.",-1
5.0,con grandes efectos y una trama de calidad logran dar un buen espectaculo,1
0.5,"The main characters and the actors who perform them are the ruin of this movie, the story is a nonsense",-1
1.5,"Silly, bloated and ridiculous. I laughed so hard at the dialogue.",-1
3.0,"This movie has great action and all, but the movie itself made no sense at all. The plot I think should have focused more on nemesis prime because all of the movie posters have nemesis prime in it but he only lasts for about 6 minutes before he turns back to Optimus.",0
5.0,Ages 13 and older!!!!!!!!!!!!! The greatest 02 hours: and 28 minutes ever!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!,1
2.5,"Not exactly leaps and bounds above its predecessor but, Transformers: the Last Knight has slightly more redeeming qualities. Our protagonist is not as annoying as he was in the Age of Extinction. The action and VFX is still top-notch, as one would expect from a Michael Bay directed film. If you're wanting more, you're out of luck. Yet another hollow and spectacular action film. The franchise of Transformers is a guilty pleasure so, I'll watch them despite how horrible they can be.",-1
0.5,Worst movie and terrible plot,-1
0.5,Nope... Terrible movie right here. Great visuals. Horrible plot and story delivery. Acting was non existent. Just a complete and utter failure. Disrespectful to fans that they delivered this garbage and called it a competent movie,-1
2.0,Really not much I can say about the fifth transformers movie. I feel like the only reason I wanted so see this movie so badly when it came out was because I really like robots and dinosaurs and this movie has both of these in the form of the dinobots.,-1
4.0,"People loved the first live-action Transformers movie, what went wrong with the rest? Why didn't they like Revenge of the Fallen, Dark of the Moon, Age of Extinction, and the Last Knight? What went wrong?",1
0.5,Bay is Uwe Boll with a bigger budget.,-1
0.5,"This was the worst story and dialogue of any of the Michael Bay Transformers films, and that is saying something. The style of the Transformers was all wrong from the start.",-1
1.0,"While the premise of the movie is one that has a lot of potential, this movie manages to mess it all up consistently. With long and boring dialogue that becomes irrelevant almost right after it is said, and every character having the same personality of shooting off one liners and acting on every cliché in the book, the movie does not do a good job of holding your attention. The effects look good, but everything else manages to bring this movie down. If you are a fan of the previous Transformers movies, you should probably skip this movie. If you are a fan of Transformers, you should really evade this movie like your life depends on it. If you are a casual movie goer, you can probably spend your time and money more wisely by sitting outside of the theater and just looking at the movie poster for Transformers the Last Knight for two and half hours.",-1
0.5,As bad as almost all of the franchise so far.,-1
5.0,👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍👍🌟🌟🌟🌟🌟,1
3.0,This isn't my favourite transformers...at 1st I didn't like where the story was going...it grew on me a bit as the film went on...again at 2 and a half hours too long,0
1.5,"After the disappointment that Age of Extinction was, my hopes from this franchise had fallen to zero. However, I still had one ray of hope - it couldn't be worse than that, right? The story is already bad, the characters are no longer interesting, the continuity doesn't matter anymore, and hey, just one more movie is left after which I'll get to watch the super-awesome Bumblebee, so let's just tolerate one more movie. And boy, was I wrong when I didn't take one more factor into account: At least the cinematography was good in all the previous movies. Here even that fails. The most distracting thing in this entire movie is the continuously changing aspect ratio. There's a very important rule in filmmaking, that your jump cuts should be so seamless that the audience shouldn't realise when the jump cut takes place. Look at Marvel movies. When Black Widow fights there are like a gazillion jump cuts in just one somersault. If that is supposed to be silently moving across the room, the jump cuts of The Last Knight are like dragging an almirah across the room hoping no one would notice. You can literally see the jump cuts happen! And speaking of jump cuts ruining the mood, whenever the jump cuts happen in the same scene it feels like it is a completely different scene. Like in the scene where they are in the elevator and they see the butler bot over there, it feels as if the scene outside the elevator is a completely different place. The lighting is also so bad, it doesn't even feel like there's continuity until the jump cut happens again and the camera goes back to Cade and company. Apart from that there is also a scene where Cade stops his car in front of the sheriff and when he's stopping the car there's a lot of dust. But when the jump cut happens the dust is all gone. And while he's still stopping his car his voice starts coming. Like, he isn't even moving his mouth and the words are coming out louder than the car's engine. Another time the ADR ruins the mood is when the butler bot is playing the piano when the story of the Transformers is being narrated. He is asked to stop playing... Twice! A bad joke is repeated twice in just fifteen seconds! Then of course there's the fight between Optimus Prime and Bumblebee, the legendary fight for which everyone came to watch it. Because the movie had been advertised by saying that Optimus Prime is the bad guy in this movie. And guess how their fight ends? Martha! No, not by saying those exact words, but something similar. Just as Optimus is about to stab Bumblebee, he says, ""I'm Bumblebee. I'll lay my life before you!"" And that changes Optimus Prime's mood. First of all, why did it change his mood? He's a robot not a human. Emotions can't alter his programming. And secondly how on earth did Bumblebee suddenly start speaking? It's not like his voice suddenly fixed. It was permanently damaged. It's kinda weird that in this movie the humans are not the bad part. In fact I really liked its starting, where they were showing Merlin take help from the dragon Transformer to win the battle. I also liked how those kids were collecting spare parts to survive. Even showing Optimus Prime on his planet looked so cool. The way it began I was really wondering why on earth this movie has such bad reviews. If the movie focused on either of the two things it could have been a great movie. I really wanted to like it, but the jump cuts were making me laugh even on the serious scenes. I'm sorry, Michael Bay. But I think you've ruined a good movie by hiring a bad cinematographer.",-1
1.5,Once again new character popping up that we've never seen. Just where did these characters come from FANTASY? The only character from the previous films was Artimus Prime and Bubblebee. This movie has so many plot holes you could drive a truck through. Its time to let Transformers to rest on its original laurels.,-1
1.0,"Unfortunately, Transformers The Last Knight is a complete disaster, Michael Bay has to leave the franchise immediately two tragedies followed by Age of Extinction and The Last Knight, the script of this 5 is HORRIBLE and still disrespects the story that was previously told in the first 3 films and not even the action scenes are saved since the cameraman has Parkinson's, the only good scenes are the fight between Bee and Optimus Prime and of course the scene where Optimus says: MY NAME IS OPTIMUS PRIME. (1.5/10)",-1
0.5,"Transformers 5.... Where do I even start with this movie? When we saw Transformers 4 in cinemas 2014, everyone was deeply disappointed. When they thought things couldn't get any worse, they did once Transformers 5 was confirmed. What did we get? Terrible cast performances, especially from newcomer Laura Haddock. Excessively long runtime Little character development Embarrassingly pointless humor You could watch this movie over and over again and still be able to point out all of the flaws. It's that kind of movie that would make you refuse to eat your popcorn even whilst watching it the first time over. Transformers 5 is a funny joke, but with a bad punchline But the funniest part is that I used to think of Transformers 2, 4 and 5 as the best Transformers movies. But I can see the clearer side.",-1
5.0,it was amazing especially the final battle,1
3.0,"The camera work is awful, the last battle is epic.",0
5.0,Its jennifer lawrence for me,1
0.5,"This movie is so horrendous. Doesn't work in the timeline, and a mountain of plot holes. 260 million dollar budget but none of it went towards the writing.",-1
0.5,"What the heck is this movie? It's even worse than The Last Airbender movie and The Room. In every scene, someone cusses for no reason. The visual effects is just ok, but the plot of this movie is completely terrible. Don't see why the government needs to hunt down the Autobots. They've saved the world and you want them dead for it? The director must've been fresh out of ideas and decided to change the plot and make everything terrible. The budget for this movie is less than a YouTube video and the setting is crap. This is a terrible movie and I don't want to watch this ever again.",-1
0.5,Maybe it’s best to leave this to rot. plot makes 0 sense at least the other ones were better.,-1
2.5,"Its just a movie for passing your time , there is no story but have some good comic timings . Overall, ordinary no storyline film with some comedy.",-1
5.0,A great buddy cop film,1
4.5,A great balance between comedy and action until the end with constant references to games but it still holds up.,1
0.5,"kevin, I don't like your movie. it's sucks, man. I say ride along 1&2 it's wrong.",-1
3.0,nice ride along those two dudes,0
1.0,Appalling. The only thing missing was canned laughter… and a cameo from Gary Coleman.,-1
0.5,critics have no soul movie so funny maybe thats why its bad who knows?,-1
3.5,I've seen this film a lot and it never fails to make laugh even though i know what happens i always get a decent laugh out of it.,0
4.0,I watched this movie with a friend who said it is great and I gotta say it was I dont see why it has such that bad of rating it was so funny Kevin hard and Ice cube are just so fantastic together,1
5.0,"LOL, the funniest 01 hour: and 39 minutes ever!!!!!!!!!!!!!!!!!!!!!!!!!",1
2.0,"Definitely some funny moments but just not good. I tried to like it, but ended up dissapointed",-1
1.5,Ride Along is a disappointing film. It is about a security guard who must prove himself to his girlfriend's brother. Ice Cube and Kevin Hart give terrible performances. The screenplay is badly written. Tim Story did a horrible job directing this movie. I was not impressed with this motion picture.,-1
5.0,"LOL, the funniest 01 hour: and 39 minutes ever!!!!!!!!!!!!!!!!!!!!!!!!!!! Ages 13 and older!!!!!!!!!!!!!!!!!!!!!!!!!!!!!!",1
5.0,I love the chemistry between Ice Cube and Kevin Hart. They're a great duo! Hilarious!,1
1.5,Very predictable movie with so-so acting and a very stereotypical and boring set of characters.,-1
1.5,"Me parece que lo mejor de la película es la comedia y la acción, lo malo es que no tiene ninguna estructura, contando una historia tan básica que en unos pocos minutos te puedes dar una idea de como transcurrirá la trama. Con actuaciones muy menores a las que Ice Cube y Kevin Hart nos tienen acostumbrados, la película se vuelve muy simple. Y eso no es diferente para los protagonistas, que en ningún momento se ve una evolución en ninguno de ellos. Lo que hay que reconocerle a la película es que tiene escenas de acción muy interesantes, ya sea como la que abre a la película y la que cierra a la misma, con muy buen C,G,I las escenas parecen de otra película, pero lamentablemente dos escenas no son lo suficiente para salvar una película. Esta es la típica película para ver en un rato de ocio si te agradan los Protagonistas.",-1
0.5,Saw 5 minutes during a channel flick. That was enough.,-1
5.0,Such good comedy along with good action scenes a big plot with a good twist and a good and another underrated performance by Kevin hart.,1
3.5,A funny buddy cop comedy and cube and Hart make a decent duo...it won't have you in stitches but it has moments of real comedy...just needed a little more to push it into a really respectable film,0
4.5,Two opposite characters make a balanced film although it is geared towards Kevin Hart's exaggeration more which can sometimes get out of hand,1
2.0,"It is no bad, but too chaotic",-1
4.5,Ice Cube and Kevin Heart make a hilarious team. Fun comedy for a day off to relax and enjoy. Action Comedy that delivers laughs no stop thanks to the chemistry of Cube and Heart.,1
3.0,A security guard enrolled in the police academy to show her brother he's good for his sister,0
2.0,Ride Along 2 is Better!,-1
3.0,Certainly had its moments...,0
3.0,Not too funny but I like it,0
2.5,"It's a basically entertaining movie. A few laughs, a few explosions, and not much story. I haven't seen a good comedy in years, and this wasn't great but at least it wasn't horribly offensive. So if your hurting to go out for dinner and a movie and want to see something funny, well this is about your only option. Make sure you at least have a great dinner first.",-1
3.5,Watchable. Critics must have taken sad pills before watching it.,0
2.0,Bit of a strange one this. Kinda funny but no character or plot. Can't give it any higher then a 2,-1
3.0,"Kevin Hart does what he does best. The movie, riddles with cliches, has enough laugh out loud moments to warrant a tub of popcorn and 1.5 hours.",0
2.0,"Ride Along had a lot of comedic potential with Kevin Hart doing a solid job with his usual comedy routine and the more sincere moments are solidly acted but if I'm being honest, Funny Training Day didn't crack me up as much as I had hoped. All the buddy cop conventions are there, the villain is underutilised despite how heavily built up he was, the action sequences are boring and while it can be funny at times, the writers have a bad tendency of pushing their luck. It may not be the worst comedy in existence but the existence of the 21 Jump Street movie, which had a sequel come out the same year as this movie, just make Ride Along's flaws much more glaring in comparison. Won't be in any hurry to watch the sequel.",-1
2.0,What did I think of Ride Along? Check out my review below: https://open.spotify.com/episode/7mytSjxN4j4cjyGBeiF9zi?si=_ADf5EvpQkitL4j5sly0qQ,-1
2.5,"Ride Alog is a buddy cop that's more annoying than funny at times. I did laugh during this, but sometimes when I wasn't supposed to, sadly. This movie starts with an action scene that's absolutely hilarious, I don't think its ironic. The movie is really loud and unfunny up until the third act, where it gets better, in my opinion. As buddy cop movies go, they're supposed to make us laugh rahter than make us annoyed. Kevin Hart's cahracter is supposed to annoy Ice Cube's character, not the audience.",-1
2.5,"Kevin Hart leads this film, endlessly goofing on his popular (at least in the United States) ghetto movie persona. Ice Cube is his partner, the serious one, in this action comedy that's like every police/buddy/action comedy that's come before. There's even scenes where they get chewed out by the police captain: ""You guys can't do whatever you're doing or the mayor's gonna have my job! But I'll give you one more chance..."" It's not terribly awful, which is as best as I can recommend, but Kevin Hart's schtick (like Lou Costello's or Bob Hope's, both of who played the fast talking cowardly act, come to think of it) only goes so far.",-1
5.0,"This Movie Is Awesome , Just Good For My Money🤟👏👍",1
2.0,"Ride Along is, well, fine. That's the truth about this film. It's nothing original, and nothing extremely funny, but if you are looking for a light comedy, this one is the way to go.",-1
5.0,I don't think this movie is not bad,1
4.0,"It's your typical buddy/cop comedy...but it's enjoyable, nonetheless!",1
2.5,I laughed more at Ice Cubes lines than Kevin Harts. Overall entertain but not groundbreaking or new.,-1
4.0,Kevin Hart and Ice Cube has great chemistry together. Very entertaining & funny.,1
4.0,Ride Along is held by the comedic performance of Kevin Hart and Ice Cube. Even if it starts a bit slow.,1
3.5,Apart from some unnecessary scenes Ride Along is a film that with have you in fits of laughter!,0
2.0,This movie is trying really hard to be funny at times. Some jokes work but others just fall flat. I wasn't going into this movie with high hopes of a 5/5 story so you shouldn't either Kevin and Ice Cube have great chemistry. This movie was a shot in the dark and it barely worked,-1
2.0,"Ice cube logra ser un personaje interesante pero la union con kevin hart es fulminante para que esta cinta se hunda como una comedia tonta y sin gracia mas que suele hacer, pese a esto tiene momentos cómicos que no son tan tontos y son mas interesantes que sus personajes ,ride along logra ser mediocre y aburrida pero con un pequeño empuje al principio de cada acto.",-1
5.0,Ride Along was amazing and Ice Cube was amazing: just don't give him a Prius in a car chase.,1
3.0,Kevin Hart is pretty funny in this movie,0
3.0,"the redeeming factor of this movie is, ofcourse, kevin hart and ice cube. the two together are instantly watchable, and create some worthwhile content. the movie feels more like a pisstake comedy of cop films. decent if you like kevin hart and ice cube. pretty awful if you don't.",0
1.5,"i'm the lion.. Ride Along If not for Kevin the movie is flat out exhausting, predictable and mundane no matter how much they attempt to project it in a special or unique way.",-1
2.0,"SCOTT: (Dr. Scott Allison, Professor of Psychology, University of Richmond) Greg, it looks like Kevin Hart wants to go along for the ride. Shall we review? GREG: (Greg Smith, Founder of Agile Writers of Richmond, VA) I don t have the heart to say no. Let s recap. SCOTT: We meet Ben Barber (Kevin Hart), who works as a security guard at a local school but aspires to become a member of the Atlanta Police Department. Ben is dating a woman named Angela (Tika Sumpter) who is the sister of a current APD officer named James (Ice Cube). No matter how hard he tries, Ben can t seem to impress James, who doesn t believe that Ben is worthy of dating his sister. GREG: Through a series of awkward events, James challenges Ben to go on a ride along with him in his police car. James offers that if Ben can keep up with him for a full day then he can have his blessing for his sister s hand in marriage. But James stacks the odds against Ben by taking on only the most annoying calls and Ben quickly becomes frustrated. SCOTT: Greg, Ride Along is a sort-of buddy cop story involving a funny guy, Ben, and a straight man, James. One has to be a Kevin Hart fan to enjoy this movie, and while I don t claim to be his biggest fan, I did appreciate his talent and some of his antics. Hart and Ice Cube are a modern-day Jerry Lewis and Dean Martin; there is nonstop zaniness from Hart followed by scowls of disapproval by James. Both characters are likeable and I found myself rooting for them to achieve detente. GREG: As we ve seen with other buddy films, the buddies usually start out as adversaries and gradually grow to find a center. This was true of last year s The Heat with Sandra Bullock and Melissa McCarthy. In Ride Along, we see scene after scene of straight man James introducing Ben to situations he is not able to handle. But, James has a knack for noticing small details that eventually become useful to him. As the story progresses, we find that James is tracking bad guy Omar (Laurence Fishburne) whom no one has seen. This shadowy figure controls the local drug and gun black market. This becomes the main object of the pair s attention. SCOTT: Indeed. It s a predictable plot and so the appeal of the movie centers on whether you enjoy Kevin Hart s physical comedy and verbally explosive humor. I do give this movie credit for creating two heroes whose characters evolve nicely as a result of their experiences. Ben is given the opportunity to show a crafty courageousness that enables him to win the approval of James. And as for James, he realizes that he has to let his sister live her own life, and he must also swallow his pride by admitting that his negative assessment of Ben was wrong. As you point out, Greg, this bonding of two cops who initially dislike each other is typical of many buddy cop movies. And so the key here is in the performances and in the execution of the various predictable plot elements. Ride Along does a decent job along these lines but it s all pretty standard fare. GREG: You re not kidding when you say this was predictable, Scott. There is the classic ornery boss who wants James not to follow his instincts. There is the go-to snitch on the street. There s the rotten cop on the take. All the elements of the classic buddy-cop movie are here. The villain was a disappointment. Omar is never seen until the last few scenes of the movie. He is built up as a dastardly dude who controls others from afar. Inexplicably, he shows up at a gun deal and shows how awful he is by killing one of his henchmen, because, you know, he s mean. There is no dimension to this character and zero backstory. He s just a bad, bad, man. Not a very interesting villain. SCOTT: You re right, Greg. The villain in this story, Omar, is mostly a figurehead who is spoken of ominously throughout the movie. When he does make an appearance at the end, he proves himself to be capably evil but hardly memorable. I was thinking that the only way to salvage my interest in the villain would be to make Kevin Hart, who pretends to be Omar, to turn out to be the actual Omar. But that would have been problematic for other reasons, and so we re largely left with a vacuous villain. GREG: Ride Along is a plodding device for Kevin Hart s humor, like him or not. It borrows from all the buddy-cop movies that came before it and offers nothing new. There was scarcely a joke or giggle for the first 30 minutes and that was a deadly silence to bear. I can only give Ride Along 2 Reels out of 5. Our buddy-heroes were pretty dull - not funny and not interesting. They both did converge into a sense of mutual admiration if not acceptance. I give them 2 Heroes out of 5. The villain was nearly non-existent and only served to pull a Snidely Whiplash and abduct the damsel in distress (James s sister) at the very end of the film. For a lackluster and generically bland villain I give Omar just 1 Villain out of 5. Movie: Heroes: Villains: SCOTT: As you noted while we walked out of the theater, Greg, I did chuckle twice during this movie. I therefore give Ride Along one reel for each chuckle for a total of 2 Reels out of 5. This film avoids receiving the dreaded 1 Reel because Kevin Hart is a good talent, and because Ice Cube deserves credit for handling Hart s goofiness with noble restraint. Our two heroes do undergo a transformation during the course of events in this movie. The hero story is hardly inspiring but it does contain some rudimentary elements of the hero s journey. For that reason, I ll generously award our dynamic duo a total of 3 Heroes out of 5. As you point out, the villain was as flimsy as a piece of cardboard. He exists in name only and virtually no effort was made to render him the least bit interesting. So like you, Greg, I can only hand out a measly 1 Villain out of 5. Movie: Heroes: Villains:",-1
3.0,"An duo no one saw coming: Kevin Hart and Ice Cube. Surprisingly they work very well together but the chemistry is a little off, however, that's what makes them so good together. A movie about an immature man and aspiring cop (Kevin Hart) who wants nothing else but to impress and be accepted by his girlfriend's brother (Ice Cube), a special forces cop who entangles his sister's boyfriend into one of the biggest and most dangerous cases of his career. If you're into good comedy and mild action that you will most likely your forget once you leave the theater than this is the film for you.",0
3.5,"As a person who loves the art of film and is not much of a fan of comedy flicks, I found this movie really enjoyable. I personally find it difficult for myself to get into many of the movies in the genre of comedy, usually it just does not keep my focus. Ride Along, on the other hand, continuously kept my interest. Whether it was the funny back and forth between Ice Cube's and Kevin Hart's characters or the suspenseful engagements between them and the ""bad guys"", they had me hooked to my television and hanging on their every word. I found myself laughing uncontrollably and even rewinding my DVR to replay some of they're hilarious banter. All in all, this was not my favorite movie or even genre, but still it was great entertainment and if given the chance I'd watch it a few times more...at least. Also, I'd definitely recommend this movie to comedy and action fans.",0
2.0,Welp...I will never get that 1.5 hour of my life back,-1
3.0,A security guard enrolled in the police academy to show her brother he's good for his sister,0
3.5,"This movie has a lot of haters. I must be the odd man out, because I was laughing my ass off for most of this movie. Just because it is predictable doesn't mean that you can't have fun with it. I think that it is worth sitting through at least once or twice.",0
3.0,A lot of fun and some great laughs. Hart and Ice Cube have terrific chemistry.,0
4.0,"Funny, as long as you take it for what it is.",1
3.5,"Not too bad, average buddy cop movie",0
5.0,My favorite movie of all time! Kevin hart is such a funny guy by the way.,1
2.5,"I had heard from some people that this was a pretty funny movie. Looking back, I realize those were people I probably shouldn't have taken film advice from. This movie had potential to be pretty funny, but it just didn't do good enough. I think these two could be a funny pairing if they had a better script and maybe better direction to work from.",-1
5.0,I enjoyed this it all the way through,1
0.5,"Banal, predictable, brings nothing new to the screen. Total waste of Fishburne's talents. All of Harts hyjinks falls flat.",-1
2.5,"I laughed out loud a couple times. It had quite a few moments that were groan worthy or just flat out unfunny. It's not terrible, but could've been much better.",-1
3.5,Can't help but laugh when Kevin harts in a film!,0
2.5,And I thought Cregg was mean to DayDay. Then again he was mean to Smokey too. Ice Cube really needs to get the chip off of his shoulder. Constantly playing a cop is making him look more like Ice-T.,-1
4.5,Ice Cube and Kevin Hart in a funny buddy cop action movie!,1
4.5,"I wasn't expecting much, but this was actually really funny. Kick move!",1
2.5,Kevin Hart fans will probably be the only ones truly pleased with this cop comedy that's more miss than hit.,-1
2.5,"This is pretty funny in my book. It has no real substance or depth, but it made me laugh (which is the point of a comedy). Worth seeing for a laugh.",-1
3.5,"One of my favourites, A hilarious comedy which has some emotional parts. The unlikely duo of Ice Cube and Kevin Hart make an excellent pair and can't wait for the second. If you haven't watched it and have spare time id recommend it",0
4.0,"probably the only movies i'll enjoy that has kevin hart in it and that's because he was supporting ice cube. Good flick, funny in parts and entertaining thru the movie. must see... a good time.",1
2.0,"Kevin Hart once again shows why he's one of the most loved comedians on the planet, but it's not enough to carry a movie that's better left for TV. Kevin Hart plays Ben, a man with a low level job and an energetic, yet weaker figure. His girlfriend just so happens to be a cop, who happens to dislike Ben a lot. In order to get her brother's blessing to marry her, Ben goes on a ride along with James. Little does he know that the job may have more in store than what he was expecting. Now, let me tell you the one and only good thing about this movie. Kevin Hart is one of the funniest dudes that I've ever seen and at this moment, I'm not tired of him yet. His energy, his personality, his child-like mannerism, his facial expressions, his emotions, his voice, his stature, his comedic timing, it's all perfect. Hart is truly one of the best comedians I know and he hasn't failed to make me laugh. I laughed plenty of times during this movie, solely because of him. He basically carries this movie and takes a screenplay that has nothing going for it, and gives us a reason to at least give this film a chance. Some people don't like Kevin Hart, but he's one of the best comedians I know. As for the rest of this movie, well, yeah, you know. This movie doesn't really have much going for it. It's the most basic, generic, and not so interesting buddy cop movie that I've ever seen. Literally, if Kevin Hart wasn't in this, it would probably be a terrible film. The screenplay was so generic and ill paced that it was almost laughable. The dialogue wasn't necessarily smart, it was just the add-lip and improvisation from Hart that made it decent. There's nothing special about the story and I for sure won't remember what this movie is about. On terms of buddy-cop films, I actually like the combination of Ice Cube and Kevin Hart. These two work really well together and their opposite physiques and personalities help them compliment each other. Now Cube isn't as funny as Hart, but they both manage to build off each other to make them an enjoyable pair. The movie tried to go a bit deeper with its plot and its character development, but it wasn't done very well. The lack of character development really shines in this movie and although there was an attempt, their execution was poor. Not only did I not really care about the characters, but I didn't learn anything that I couldn't have learned from this film's Wikipedia page. By the way, during the finale, when Hart was all up in the warehouse leveling out his monologues, I thought that scene went on for way too long. It brought the finale to a huge halt and got you so disconnected from the film that you couldn't wait for it to end. Then the movie went on for about 20 more unnecessary minutes that I didn't care about. Look, there's nothing good about this film, really. But if you want to pop in a mindless, stupid comedy in the background and you love Kevin Hart, I would say go for it. I own this movie simply for the occasion where I need to watch something so stupid that I can put this in. A simple review for a simple movie.",-1
2.5,Funny but funny can't cover whole plot,-1
2.0,This has some laughs but not what I wanted from a ice cube AND Kevin hart movie! Hense the word AND!,-1
2.0,"Not funny @ all, I believe all of the humor was in the trailer. It's a one shot viewing, there's absolutely nothing you'll miss the 1st time you see it.",-1
2.0,http://letterboxd.com/edmundpoliks/film/ride-along/,-1
3.0,Ok movie. The casting was pretty good but the story lacked depth.,0
2.5,"Mostly mindless fun, but it's running time is a little too long for a silly comedy. The leads are good, Cube the typical angry straight man, as he excels at, and Hart funny as the sidekick who freaks out, which are the best laugh out loud parts of the movie. Watched on Netflix at Sam's house with her, July 2, 2016.",-1
5.0,Great and funny movie,1
4.5,"Ride Along is hilarious, action-packed, and entertaining. Kevin Hart and Ice Cube are hilarious together. This movie is awesome! I would very much suggest this movie.",1
3.5,"Absolutely hilarious, started a little slow but ended strong.",0
3.0,Decently funny. Ice Cube & Hart have some great chemistry.,0
4.0,"Kevin Hart es el alma de esta pelicula, los momentos comicos son muchos y de gran manera. Un final predecible pero igual divertido",1
1.5,"If Kevin Hart was any less funny, he'd be hosting The Daily Show. The script is bad, the acting is worse, the jokes are basically non existent. It feels like all the stuff left on the Bad Boys cutting room floor was rehashed to put this together... Probably best to Ride Along... Resonant Line: ""James Payton: Oh, yeah, you're ready for the streets. Ben Barber: This gun should be banned.""",-1
2.0,"It´s boring and lack of humor, plus its 99 minutes are endless.",-1
2.0,Generic buddy cop movie...,-1
